gene,mean_rpkm,median_rpkm,n_mutated_samples,mut_freq,n_altered,cna_dir,rna_dir,concordance,concordant,expressed,frac_outlier,transcriptomic,cna_burden,genomic,score
DIS3,8.149274384236453,7.3121,1,0.006666666666666667,17.0,-0.5294117647058824,0.2483242386316229,discordant,False,True,0.059113300492610835,0.059113300492610835,0.056962025316455694,0.8090144585423429,0.9314670888505086
ZFP36L2,638.5470192118224,509.7885,1,0.006666666666666667,11.0,-0.8181818181818182,-0.24499226963512674,concordant_down,True,True,0.059113300492610835,0.059113300492610835,0.056962025316455694,0.8090144585423429,0.9314670888505086
PPIL2,6.156715270935957,5.9358,1,0.006666666666666667,26.0,0.3076923076923077,0.33725227272727276,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.05063291139240506,0.7843759221009148,0.9303396660909614
NCOR1,19.801826600985233,15.6807,1,0.006666666666666667,35.0,0.22857142857142856,-0.11477837398373981,discordant,False,True,0.059113300492610835,0.059113300492610835,0.05063291139240506,0.7843759221009148,0.9303396660909614
PARP15,38.419146798029594,21.9858,1,0.006666666666666667,7.0,-1.0,0.1016162724692526,discordant,False,True,0.059113300492610835,0.059113300492610835,0.04430379746835443,0.7548897694220799,0.929284206486279
ZNF319,4.177946798029559,3.7342,1,0.006666666666666667,13.0,-0.5384615384615384,-0.1131846153846153,concordant_down,True,True,0.059113300492610835,0.059113300492610835,0.04430379746835443,0.7548897694220799,0.929284206486279
RSC1A1,11.541764039408873,9.6477,1,0.006666666666666667,20.0,-0.35,-0.3624735507246377,concordant_down,True,True,0.059113300492610835,0.059113300492610835,0.04430379746835443,0.7548897694220799,0.929284206486279
PARP9,8.058275862068966,5.9729,1,0.006666666666666667,7.0,-1.0,0.43380066225165564,discordant,False,True,0.059113300492610835,0.059113300492610835,0.04430379746835443,0.7548897694220799,0.929284206486279
PPP2R3C,9.9456881773399,9.6,0,0.0,31.0,0.8387096774193549,0.3329121158242315,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.16455696202531644,0.719860472958732,0.9292122433314143
IRF4,17.793880788177344,8.1897,0,0.0,26.0,1.0,-0.4110445804195804,discordant,False,True,0.06403940886699508,0.06403940886699508,0.16455696202531644,0.719860472958732,0.9292122433314143
G2E3,3.2633620689655194,2.9618,0,0.0,31.0,0.8387096774193549,0.08147741935483871,buffered,False,True,0.06403940886699508,0.06403940886699508,0.16455696202531644,0.719860472958732,0.9292122433314143
CHURC1-FNTB,7.200203694581277,6.6636500000000005,0,0.0,31.0,0.8387096774193549,0.3698701422402844,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.16455696202531644,0.719860472958732,0.9292122433314143
KIAA0040,12.52201822660099,11.0392,0,0.0,32.0,0.71875,0.3194499503968254,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.14556962025316456,0.7064452219365173,0.9285645749376319
CYB5R1,4.097839901477835,3.6364,0,0.0,33.0,0.696969696969697,0.8699363636363637,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.14556962025316456,0.7064452219365173,0.9285645749376319
CPNE5,1.9974320197044328,1.3489,0,0.0,29.0,0.7931034482758621,0.27137931034482765,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.14556962025316456,0.7064452219365173,0.9285645749376319
YOD1,12.522253201970445,9.4303,0,0.0,32.0,0.71875,0.2088078373015874,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.14556962025316456,0.7064452219365173,0.9285645749376319
ADAP1,2.333355172413792,1.6279,0,0.0,32.0,-0.71875,0.3192194940476192,discordant,False,True,0.06896551724137931,0.06896551724137931,0.14556962025316456,0.7064452219365173,0.9285645749376319
TMEM183B,16.258996551724135,14.545,0,0.0,33.0,0.696969696969697,0.03235471515151513,buffered,False,True,0.06896551724137931,0.06896551724137931,0.14556962025316456,0.7064452219365173,0.9285645749376319
BRWD1,8.071488669950739,6.6209,0,0.0,51.0,1.1176470588235294,0.5290491112332785,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.36075949367088606,0.7415272098807065,0.9274131644597965
SUPT4H1,30.77790295566499,29.7553,0,0.0,29.0,0.7586206896551724,0.4087620689655173,concordant_up,True,True,0.07389162561576355,0.07389162561576355,0.13924050632911392,0.6973822872318004,0.9273412013049318
CDK18,3.150842857142857,2.5362,0,0.0,33.0,0.6666666666666666,0.3273400242424243,concordant_up,True,True,0.07389162561576355,0.07389162561576355,0.13924050632911392,0.6973822872318004,0.9273412013049318
MSI2,13.796813793103452,11.0664,0,0.0,29.0,0.7586206896551724,-0.15188698209035018,discordant,False,True,0.07389162561576355,0.07389162561576355,0.13924050632911392,0.6973822872318004,0.9273412013049318
MX1,18.009870935960592,8.5033,0,0.0,50.0,1.1,0.5586452222222221,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.34810126582278483,0.7402626143405134,0.9266695451928613
TNFAIP3,158.9540610837438,118.5228,0,0.0,29.0,0.7241379310344828,0.9802026730820637,concordant_up,True,True,0.09359605911330049,0.09359605911330049,0.13291139240506328,0.6866226868439911,0.9264296680099788
RRP1,2.9413113300492615,2.1173,0,0.0,47.0,1.0212765957446808,0.3702462334675102,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.30379746835443033,0.7393879357585466,0.9263097294185376
TOX4,9.022717733990154,8.5739,0,0.0,40.0,1.075,0.1988799576271186,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.2721518987341772,0.738639716730599,0.9256140855881788
IFI35,8.509533990147789,6.0179,0,0.0,32.0,0.65625,0.44653278769841276,concordant_up,True,True,0.08866995073891626,0.08866995073891626,0.13291139240506328,0.6866226868439911,0.9253022452504318
MAP3K8,16.358763546798027,10.5515,0,0.0,21.0,1.0,0.24704946124435184,concordant_up,True,True,0.08866995073891626,0.08866995073891626,0.13291139240506328,0.6866226868439911,0.9253022452504318
PTTG1IP,38.95929704433499,30.6596,0,0.0,45.0,0.9333333333333333,0.2759302261553587,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.26582278481012656,0.7380811870336804,0.9252062943772787
YBEY,4.739440886699509,4.1744,0,0.0,48.0,0.7083333333333334,0.5465204545454544,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.21518987341772153,0.7364793660161025,0.9241748224908847
LGR6,5.453863546798028,1.2115,0,0.0,34.0,0.7352941176470589,0.24535801707779883,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.15822784810126583,0.7153079290140371,0.9238629821531377
DYNC1H1,18.57339310344828,16.7422,0,0.0,35.0,0.7142857142857143,-0.07447876887340298,buffered,False,True,0.06403940886699508,0.06403940886699508,0.15822784810126583,0.7153079290140371,0.9238629821531377
ARID3A,2.6299152709359612,2.0672,0,0.0,37.0,-0.6756756756756757,0.34680810810810825,discordant,False,True,0.06403940886699508,0.06403940886699508,0.15822784810126583,0.7153079290140371,0.9238629821531377
PTP4A3,20.01490837438424,11.7678,0,0.0,22.0,1.1363636363636365,-0.1520582219251336,discordant,False,True,0.06403940886699508,0.06403940886699508,0.15822784810126583,0.7153079290140371,0.9238629821531377
SLC35B3,3.666274876847291,2.8919,0,0.0,25.0,1.0,0.29670475187969936,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.15822784810126583,0.7153079290140371,0.9238629821531377
PPP1R18,14.736246120689644,12.5847625,0,0.0,31.0,1.032258064516129,0.3639984251968504,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.20253164556962025,0.7355519959532942,0.9230713874496258
SNORD52,2.0004986206896564,1.75516,0,0.0,29.0,1.0689655172413792,-0.20008887997861535,discordant,False,True,0.059113300492610835,0.059113300492610835,0.1962025316455696,0.734392783374784,0.921872001535214
ZDHHC21,1.8162630541871918,1.2265,0,0.0,37.0,-0.8378378378378378,0.09847192316283228,buffered,False,True,0.059113300492610835,0.059113300492610835,0.1962025316455696,0.734392783374784,0.921872001535214
DDAH2,8.536143279380717,6.863071428571429,0,0.0,29.0,1.0689655172413792,0.554765169740711,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.1962025316455696,0.734392783374784,0.921872001535214
DNAJA1,83.28380985221676,72.0872,0,0.0,41.0,-0.7560975609756098,0.07845438815926617,buffered,False,True,0.059113300492610835,0.059113300492610835,0.1962025316455696,0.734392783374784,0.921872001535214
PTENP1,1.6738576354679804,1.6409,0,0.0,42.0,-0.7142857142857143,0.30001600985221677,discordant,False,True,0.059113300492610835,0.059113300492610835,0.189873417721519,0.7327171942840282,0.9199769717904434
MIR4647,18.719404433497537,16.7044,0,0.0,27.0,0.8888888888888888,0.9312470596550749,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.1518987341772152,0.7113560679509336,0.9192573402417963
RRNAD1,2.506119704433498,2.1933,0,0.0,30.0,0.8,0.46504057291666673,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.1518987341772152,0.7113560679509336,0.9192573402417963
TFEB,8.87920886699507,7.5013,0,0.0,27.0,0.8888888888888888,0.2482563189143342,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.1518987341772152,0.7113560679509336,0.9192573402417963
KLHL28,3.264274876847291,2.9025,0,0.0,32.0,0.75,0.21966329365079365,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.1518987341772152,0.7113560679509336,0.9192573402417963
KIF26A,2.6516605911330067,1.2081,0,0.0,36.0,0.6666666666666666,-0.15304084699453552,discordant,False,True,0.06403940886699508,0.06403940886699508,0.1518987341772152,0.7113560679509336,0.9192573402417963
GNMT,4.654794581280789,3.5245,0,0.0,27.0,0.8888888888888888,0.45112657619451524,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.1518987341772152,0.7113560679509336,0.9192573402417963
CDC5L,15.107349753694576,13.7071,0,0.0,27.0,0.8888888888888888,0.2737620865139949,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.1518987341772152,0.7113560679509336,0.9192573402417963
CD2AP,16.333202955665033,13.4251,0,0.0,27.0,0.8888888888888888,0.2745510884930733,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.1518987341772152,0.7113560679509336,0.9192573402417963
MEA1,23.599253201970445,19.6164,0,0.0,27.0,0.8888888888888888,0.23516884365281318,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.1518987341772152,0.7113560679509336,0.9192573402417963
ETV6,26.724057635467982,19.3579,0,0.0,26.0,-1.1538461538461537,0.025071503496503507,buffered,False,True,0.059113300492610835,0.059113300492610835,0.18987341772151897,0.7317265944442103,0.9189934753406256
GPSM3,11.648251513019003,10.2278,0,0.0,28.0,1.0357142857142858,0.5948020329670327,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.1835443037974684,0.7316106731863592,0.9188735367491845
UTRN,13.844708866995074,12.8923,0,0.0,30.0,0.7333333333333333,0.3260474479166666,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.13924050632911392,0.6973822872318004,0.9182978315102668
CD79B,124.7928177339901,95.9695,0,0.0,29.0,0.7586206896551724,0.41587276129377176,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.13924050632911392,0.6973822872318004,0.9182978315102668
DNAJC1,5.242206896551727,4.3428,0,0.0,22.0,1.0,-0.17518709893048123,discordant,False,True,0.06896551724137931,0.06896551724137931,0.13924050632911392,0.6973822872318004,0.9182978315102668
DDX21,62.06402364532018,53.258,0,0.0,22.0,1.0,0.006177272727272723,buffered,False,True,0.06896551724137931,0.06896551724137931,0.13924050632911392,0.6973822872318004,0.9182978315102668
WAC,38.46639261083744,31.5377,0,0.0,22.0,1.0,-0.17244324866310146,discordant,False,True,0.06896551724137931,0.06896551724137931,0.13924050632911392,0.6973822872318004,0.9182978315102668
MAP3K3,24.59240147783252,20.5249,0,0.0,29.0,0.7586206896551724,0.39044517508687515,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.13924050632911392,0.6973822872318004,0.9182978315102668
SFT2D1,9.530222660098527,8.9515,0,0.0,32.0,0.6875,0.5289367063492063,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.13924050632911392,0.6973822872318004,0.9182978315102668
WIPI1,1.860206403940887,1.1087,0,0.0,29.0,0.7586206896551724,-0.17153025928896024,discordant,False,True,0.06896551724137931,0.06896551724137931,0.13924050632911392,0.6973822872318004,0.9182978315102668
PTPRC,27.981735960591127,16.971,0,0.0,33.0,0.6666666666666666,0.021934133333333303,buffered,False,True,0.06896551724137931,0.06896551724137931,0.13924050632911392,0.6973822872318004,0.9182978315102668
DAD1,73.90645960591137,56.9387,0,0.0,36.0,0.7777777777777778,-0.1255292349726776,discordant,False,True,0.059113300492610835,0.059113300492610835,0.17721518987341772,0.7294503224718627,0.9162828631740549
CDH24,3.011986699507391,1.9402,0,0.0,32.0,0.875,-0.2624742559523809,discordant,False,True,0.059113300492610835,0.059113300492610835,0.17721518987341772,0.7294503224718627,0.9162828631740549
DNAAF2,5.3147399014778305,4.4298,0,0.0,30.0,0.9333333333333333,0.16680666666666663,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.17721518987341772,0.7294503224718627,0.9162828631740549
FBXO10,1.5691596059113289,1.385,0,0.0,39.0,-0.717948717948718,-0.2162128205128204,concordant_down,True,True,0.059113300492610835,0.059113300492610835,0.17721518987341772,0.7294503224718627,0.9162828631740549
NAA30,6.109142364532021,5.4332,0,0.0,30.0,0.9333333333333333,0.203666875,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.17721518987341772,0.7294503224718627,0.9162828631740549
BCL2L2-PABPN1,58.934477339901456,57.9761,0,0.0,32.0,0.875,0.177496875,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.17721518987341772,0.7294503224718627,0.9162828631740549
SOCS4,8.05792216748768,7.3537,0,0.0,30.0,0.9333333333333333,0.21476411458333322,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.17721518987341772,0.7294503224718627,0.9162828631740549
FOS,436.02626847290645,338.4505,0,0.0,30.0,0.9333333333333333,0.5754972395833335,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.17721518987341772,0.7294503224718627,0.9162828631740549
RAB5C,53.645596059113366,46.3629,0,0.0,32.0,0.65625,0.15382648809523808,concordant_up,True,True,0.07389162561576355,0.07389162561576355,0.13291139240506328,0.6866226868439911,0.9157071579351372
PRF1,4.371506896551725,1.2131,0,0.0,23.0,0.9130434782608695,2.3064268276972624,concordant_up,True,True,0.07389162561576355,0.07389162561576355,0.13291139240506328,0.6866226868439911,0.9157071579351372
IQCE,1.885981773399015,1.3399,0,0.0,31.0,-0.6774193548387096,0.3081258826517652,discordant,False,True,0.07389162561576355,0.07389162561576355,0.13291139240506328,0.6866226868439911,0.9157071579351372
MXRA7,8.168705911330047,5.8344,0,0.0,28.0,0.75,-0.005495164835164832,buffered,False,True,0.07389162561576355,0.07389162561576355,0.13291139240506328,0.6866226868439911,0.9157071579351372
MGAT5B,2.9424221674876865,1.2641,0,0.0,28.0,0.75,-0.1912308791208792,discordant,False,True,0.07389162561576355,0.07389162561576355,0.13291139240506328,0.6866226868439911,0.9157071579351372
EPB41L2,4.741720689655173,3.2931,0,0.0,29.0,0.7241379310344828,-0.1777624164661855,discordant,False,True,0.07389162561576355,0.07389162561576355,0.13291139240506328,0.6866226868439911,0.9157071579351372
SPATA2L,2.786431527093596,2.329,1,0.006666666666666667,27.0,-0.14814814814814814,-0.14817854113655643,concordant_down,True,True,0.07881773399014778,0.07881773399014778,0.02531645569620253,0.680995236690132,0.9149155632316255
ZBTB2,19.471915270935956,13.6701,0,0.0,31.0,0.7419354838709677,0.8003475234950469,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.14556962025316456,0.7064452219365173,0.9136442141623489
ZFAND3,14.698418719211825,12.6737,0,0.0,29.0,0.7931034482758621,0.19269043036621228,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.14556962025316456,0.7064452219365173,0.9136442141623489
BTN3A1,10.605257635467975,8.2897,0,0.0,28.0,0.8214285714285714,0.20509489010989015,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.14556962025316456,0.7064452219365173,0.9136442141623489
TOMM7,68.03084187192118,58.6824,0,0.0,25.0,-0.92,-0.09157999999999997,buffered,False,True,0.06403940886699508,0.06403940886699508,0.14556962025316456,0.7064452219365173,0.9136442141623489
MTCH1,55.30897684729062,48.9119,0,0.0,29.0,0.7931034482758621,-0.020133707564822155,buffered,False,True,0.06403940886699508,0.06403940886699508,0.14556962025316456,0.7064452219365173,0.9136442141623489
LAX1,2.394931527093597,1.783,0,0.0,33.0,0.696969696969697,0.6367016,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.14556962025316456,0.7064452219365173,0.9136442141623489
TMEM14A,6.84668669950739,4.8593,0,0.0,26.0,0.8846153846153846,0.13975303030303024,concordant_up,True,True,0.06403940886699508,0.06403940886699508,0.14556962025316456,0.7064452219365173,0.9136442141623489
FAM171A1,4.63742118226601,1.07,0,0.0,23.0,1.0,-0.27925864734299516,discordant,False,True,0.06403940886699508,0.06403940886699508,0.14556962025316456,0.7064452219365173,0.9136442141623489
ZAP70,15.014057142857142,13.4778,1,0.006666666666666667,10.0,-0.6,-0.05223864864864859,buffered,False,True,0.059113300492610835,0.059113300492610835,0.0379746835443038,0.7264574463600725,0.9132124352331605
ACTN4,41.468239408867,39.2948,1,0.006666666666666667,20.0,-0.3,0.4595278985507246,discordant,False,True,0.059113300492610835,0.059113300492610835,0.0379746835443038,0.7264574463600725,0.9132124352331605
RARA,22.66789950738914,13.4507,0,0.0,31.0,0.6451612903225806,-0.1978314706629413,discordant,False,True,0.08866995073891626,0.08866995073891626,0.12658227848101267,0.6764953842262783,0.9129965457685665
CCR7,6.911687684729064,3.1785,0,0.0,31.0,0.6451612903225806,0.08950165100330194,buffered,False,True,0.08866995073891626,0.08866995073891626,0.12658227848101267,0.6764953842262783,0.9129965457685665
TMEM63C,3.7960497536945828,1.436,0,0.0,29.0,0.9310344827586207,0.370798449612403,concordant_up,True,True,0.059113300492610835,0.059113300492610835,0.17088607594936708,0.7250136997850187,0.910717712531184
